seller_id,price
06a2c3af7b3aee5d69171b0e14f0ee87,28176.84
ba90964cff9b9e0e6f32b23b82465f7b,28104.7
c3867b4666c7d76867627c2f7fb22e21,27586.2
7142540dd4c91e2237acb7e911c4eba2,27487.87
7299e27ed73d2ad986de7f7c77d919fa,27430.96
c70c1b0d8ca86052f45a432a38b73958,27281.019999999997
7178f9f4dd81dcef02f62acdf8151e01,27277.82
17a053fcb14bd219540cbde0df490be0,26833.059999999998
5c243662ce92d84573bfaff24c3e3700,26377.59
e9bc59e7b60fc3063eb2290deda4cced,26351.920000000002
834f3294fba9f932f56edc879193f925,25997.6
1835b56ce799e6a4dc4eddc053f04066,25475.03
dbc22125167c298ef99da25668e1011f,25332.04
855668e0971d4dfd7bef1b6a4133b41b,25130.32
9c0e69c7bf2619675bbadf47b43f655a,24917.38
0241d4d5d36f10f80c644447315af0bd,24871.600000000002
7681ef142fd2c19048da7430856b5588,24718.81
2528513dd95219a6013d4d05176e391a,24387.7
0b90b6df587eb83608a64ea8b390cf07,24329.06
b37c4c02bda3161a7546a4e6d222d5b2,24075.0
76d5af76d0271110f9af36c92573f765,24008.51
53e4c6e0f4312d4d2107a8c9cddf45cd,23498.62
70a12e78e608ac31179aea7f8422044b,23480.88
87142160b41353c4e5fca2360caf6f92,23312.69
d23019c84ffae2d5ef2270367b8605fc,23207.8
b32be1695eb7ec5f10f72d9610a12527,23054.0
e59aa562b9f8076dd550fcddf0e73491,22447.3
1554a68530182680ad5c8b042c3ab563,21983.45
a3a38f4affed601eb87a97788c949667,21607.81
88460e8ebdecbfecb5f9601833981930,21591.100000000002
d1c281d3ae149232351cd8c8cc885f0d,21241.15
7e1fb0a3ebfb01ffb3a7dae98bf3238d,20770.63
59b22a78efb79a4797979612b885db36,20754.8
900ba814c251a692506d7834c1218441,20694.54
de23c3b98a88888289c6f5cc1209054a,20636.73
12b9676b00f60f3b700e83af21824c0e,20089.0
710e3548e02bc1d2831dfc4f1b5b14d4,19718.82
9f505651f4a6abe901a56cdc21508025,19211.6
001cca7ae9ae17fb1caed9dfb1094831,19048.65
a416b6a846a11724393025641d4edd5e,18950.24
2b3e4a2a3ea8e01938cabda2a3e5cc79,18857.36
dc4a0fc896dc34b0d5bfec8438291c80,18510.96
f62d7bb4a613ec758a03342d46b580b2,18460.0
16090f2ca825584b5a147ab24aa30c86,18439.89
7b0df942f46435babab05d49b744b2c4,18368.03
1900267e848ceeba8fa32d80c1a5f5a8,17970.65
c003204e1ab016dfa150abc119207b24,17801.7
1c68394e931a64f90ea236c5ea590300,17612.89
40db9e9aa57f7bb151bcda6b0f9bdbb7,17612.0
48162d548f5b1b11b9d29d1e01f75a61,17560.94
821fb029fc6e495ca4f08a35d51e53a5,17462.62
612170e34b97004b3ba37eae81836b4c,17148.97
897060da8b9a21f655304d50fd935913,16872.11
729f06993dac8e860d4f02d7088ca48a,16753.2
1a3df491d1c4f1589fc2b934ada68bf2,16707.5
05ff92fedb5be47920fea08e501238b9,16568.34
00ee68308b45bc5e2660cd833c3f81cc,16486.0
7ad32824caee82087b3e2e5f33b1bf32,16453.1
744dac408745240a2c2528fb1b6028f3,16382.6
8f2ce03f928b567e3d56181ae20ae952,16288.1
f45122a9ab94eb4f3f8953578bc0c560,16149.52
b94cc9f10ddc85e4ba73a6f7974e7101,16047.5
d2374cbcbb3ca4ab1086534108cc3ab7,15828.84
06e5eefc71ec47ae763c5c6f8db7064f,15809.49
8444e55c1f13cd5c179851e5ca5ebd00,15731.4
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,15536.9
abe42c5d03695b4257b5c6cbf4e6784e,15326.0
d650b663c3b5f6fb392b6326366efa9a,15234.9
e2a1ac9bf33e5549a2a4f834e70df2f8,14999.449999999999
004c9cd9d87a3c30c522c48c4fc07416,14858.32
bfd27a966d91cfaafdb25d076585f0da,14837.0
70eea00b476a314817cefde4aad4f89a,14818.66
59fb871bf6f4522a87ba567b42dafecf,14773.02
4a3ccda38b2129705f3fb522db62ca31,14757.94
f9244d45189d3a3605499abddeade7d5,14631.449999999999
cd68562d3f44870c08922d380acae552,14439.7
f457c46070d02cadd8a68551231220dd,14380.5
2a5b78b41cd05baeac8df54c6606b92c,14348.87
0dd184061fb0eaa7ca37932c68ab91c5,13920.92
b1b3948701c5c72445495bd161b83a4c,13869.44
c3acdfac4e3e97ff87529454fbc03642,13391.0
1e8b33f18b4f7598d87f5cbee2282cc2,13308.08
44073f8b7e41514de3b7815dd0237f4f,13021.53
8b321bb669392f5163d04c59e235e066,13005.23
96493fab2fbb13a14d0c0e8772eef5c3,12972.0
039e6ad9dae79614493083e241147386,12925.0
0c8380b62e38e8a1e6adbeba7eb9688c,12880.49
75d34ebb1bd0bd7dde40dd507b8169c3,12826.42
41b39e28db005d9731d9d485a83b4c38,12760.28
a888faf2d1baececa6baf9c3d603ee1f,12752.199999999999
1f1bb1f0859883505541bdd6606193e5,12685.880000000001
527801b552d0077ffd170872eb49683b,12642.4
dc317f341ab0e22f39acbd9dbf9b4a1f,12474.0
7aa4334be125fcdd2ba64b3180029f14,12460.56
8cc6a0e5738e61a87b03c78b2ba9db4b,12445.6
229c3efbfb0ea2058de4ccdfbc3d784a,12279.0
8ae520247981aa06bc94abddf5f46d34,12185.37
6039e27294dc75811c0d8a39069f52c0,12101.800000000001
d921b68bf747894be13a97ae52b0f386,12099.5
ce248b21cb2adc36282ede306b7660e5,12074.11
c847e075301870dd144a116762eaff9a,12040.000000000002
9de4643a8dbde634fe55621059d92273,12002.94
86ccac0b835037332a596a33b6949ee1,11949.79
e5a38146df062edaf55c38afa99e42dc,11911.26
05f51e13da97139648b8125c31e5f51b,11909.029999999999
2a84855fd20af891be03bc5924d2b453,11879.6
080199a181c46c657dc5aa235411be3b,11767.36
c33847515fa6305ce6feb1e818569f13,11746.9
8e6d7754bc7e0f22c96d255ebda59eba,11734.47
4b9750c8ad28220fe6702d4ecb7c898f,11710.8
fa40cc5b934574b62717c68f3d678b6d,11681.97
213b25e6f54661939f11710a6fddb871,11620.35
ef0ace09169ac090589d85746e3e036f,11587.1
54a1852d1b8f10312c55e906355666ee,11349.289999999999
c72de06d72748d1a0dfb2125be43ba63,11326.0
85d9eb9ddc5d00ca9336a2219c97bb13,11316.98
b4f8921fcc4ff77b66bea6dda43dcd51,11244.53
3b15288545f8928d3e65a8f949a28291,11239.039999999999
cf8ab1616079e2793aa29d524df01bb1,11193.0
610f72e407cdd7caaa2f8167b0163fd8,11166.74
01fdefa7697d26ad920e9e0346d4bd1b,11138.4
ac3508719a1d8f5b7614b798f70af136,11036.19
4c2b230173bb36f9b240f2b8ac11786e,11022.38
76d64c4aca3a7baf218bf93ef7fa768d,10989.4
2e90cb1677d35cfe24eef47d441b7c87,10988.51
66e0557ecc2b4dbea057e93f215f68d8,10984.0
240b9776d844d37535668549a396af32,10979.21
79ebd9a61bac3eaf882805ed4ecfa12a,10931.9
5cf13accae3222c70a9cac40818ae839,10930.5
aba1721a889e04decc910aa13b768ef4,10930.4
66922902710d126a0e7d26b0e3805106,10901.5
440dd6ab244315c632130ecfb63827b1,10900.7
6061155addc1e54b4cfb51c1c2a32ad8,10856.0
a5cba26a62b8b4d0145b68b841e62e7f,10819.539999999999
a3e9a2c700480d9bb01fba070ba80a0e,10796.8
669ae81880e08f269a64487cfb287169,10700.4
7202e2ba20579a9bd1acb29e61fe71f6,10612.6
6d66611d7c44cc30ce351abc49a68421,10559.7
1ca7077d890b907f89be8c954a02686a,10507.67
a6bd7d1ccdac48c6b33b28596b7eb122,10490.6
c31eff8334d6b3047ed34bebd4d62c36,10475.36
056b4ada5bbc2c50cc7842547dda6b51,10465.49
99eaacc9e6046db1c82b163c5f84869f,10417.48
e24fc9fcd865784fb25705606fe3dfe7,10284.0
a673821011d0cec28146ea42f5ab767f,10231.710000000001
1b4c3a6f53068f0b6944d2d005c9fc89,10108.800000000001
0adac9fbd9a2b63cccaac4f8756c1ca8,10095.16
1f9ab4708f3056ede07124aad39a2554,9964.65
6e386f64c84e482f0b9abf960797ee1b,9959.9
c4d51195486dc781531876a7d00453d8,9943.49
cfb1a033743668a192316f3c6d1d2671,9938.64
9e6229250fedbe05838fef417b74e7fb,9934.2
165fc07beebdcb6190fba8a06db2a449,9913.2
34d1ca11b242c0fee2c834ae8d788566,9846.14
94144541854e298c2d976cb893b81343,9805.380000000001
b8bc237ba3788b23da09c0f1f3a3288c,9803.76
fbc14c0cf93505ef89f64665ffa4a7b5,9782.88
8b8cfc8305aa441e4239358c9f6f2485,9769.0
f08a5b9dd6767129688d001acafc21e5,9734.630000000001
09f952a5f58d2285b0372551ae8f9b01,9716.32
d94a40fd42351c259927028d163af842,9663.8
431af27f296bc6519d890aa5a05fdb11,9592.9
d05ae8f7a5bd1d2a690a44cd079e4e27,9506.0
adbc26658d6c7b4b6219f9d934598091,9492.9
a7f13822ceb966b076af67121f87b063,9433.5
ad97a199236354e53fcd91a5a913e9a2,9430.4
d50d79cb34e38265a8649c383dcffd48,9417.48
c4f7fee5b0db50e87766f5a4d1b1b758,9402.84
05feb94f19d094d4b0f9281f0b1d4c99,9353.0
530ec6109d11eaaf87999465c6afee01,9347.69
b372ee768ed69e46ca8cdbd267aa7a38,9310.0
f3b80352b986ab4d1057a4b724be19d0,9301.5
289cdb325fb7e7f891c38608bf9e0962,9270.65
2e1c9f22be269ef4643f826c9e650a52,9268.13
813348c996469b40f2e028d5429d3495,9266.119999999999
72c5da29406b4234927b81855e7b64f6,9258.77
e26901d5ab434ce92fd9b5c256820a4e,9246.9
6edacfd9f9074789dad6d62ba7950b9c,9158.3
d6b1ce66b035a475f00c017792ff9769,9146.16
ed4acab38528488b65a9a9c603ff024a,9120.16
2138ccb85b11a4ec1e37afbd1c8eda1f,9112.03
e8b3a3a38279a82f0e5d006d5e5b7d2c,9085.5
82e0a475a88cc9595229d8029273f045,9050.97
48436dade18ac8b2bce089ec2a041202,9049.41
c66dccfb3f109511246da627dd5a2498,8982.95
00fc707aaaad2d31347cf883cd2dfe10,8968.5
c6bda72e4dbf5c5866b13cb1810c6d03,8948.29
bba3293d6f5d5af2f415e004e8b93ae3,8847.3
128639473a139ac0f3e5f5ade55873a5,8792.3
d71d863e5ef30d94e440c11be17dcd8f,8778.9
ff063b022a9a0aab91bad2c9088760b7,8777.0
c8b0e2b0a7095e5d8219575d5e7e1181,8774.43
cab85505710c7cb9b720bceb52b01cee,8694.2
ce27a3cc3c8cc1ea79d11e561e9bebb6,8674.42
6cd68b3ed6d59aaa9fece558ad360c0a,8389.17
06532f10282704ef4c69168b914b77be,8377.95
1d8dbc4f32378d715c717c1c1fc57bae,8358.39
d1b65fc7debc3361ea86b5f14c68d2e2,8355.8
5b8154610ebb21fb90eb587365e673df,8354.17
1c5e4e49b9079480255b49d50aac1aa9,8340.11
8d956fec2e4337affcb520f56fd8cbfd,8329.98
b499c00f28f4b7069ff6550af8c1348a,8317.55
5a8e7d5003a1f221f9e1d6e411de7c23,8316.6
ccb83a794700270fde70898fe9ff368b,8295.0
dd2bdf855a9172734fbc3744021ae9b9,8276.4
c9c7905cffc4ef9ff9f113554423e671,8243.75
7ea5bfa6c340f58f8e71fc1f0412b0d6,8161.86
5058e8c1e82653974541e83690655b4a,8123.12
8e8a7ce9f2f970dc00e2acf6f6e199f6,8120.0
8fb791022c1fc8909664f48ab7dc636d,8119.95
ce7d1888639e6fb06b2749cbfdac1ff7,8074.89
5882820ef11c4c068eea0677a7a879b4,8065.6
f262cbc1c910c83959f849465454ddd3,8003.82
5d378b73ab7dd6f0418d743e5dcb0bd1,7956.0
0be8ff43f22e456b4e0371b2245e4d01,7944.6
95e03ca3d4146e4011985981aeb959b9,7938.05
25e6ffe976bd75618accfe16cefcbd0d,7919.39
73a63f72308aa20a46f4b1632018f196,7874.95
701938c450705b8ae65fc923b70f35c7,7869.21
6c12e40690c335dbc2f68a4134d30dc1,7864.2
5343d0649eca2a983820bfe93fc4d17e,7859.27
624f4ece8da4aafb77699233d480f8ef,7823.0
4bfc7a4a1cf8d4d2121c27422d9e50b5,7785.7
bd23da7354813347129d751591d1a6e2,7757.7
c510bc1718f0f2961eaa42a23330681a,7732.0
70c27847eca8195c983ed7e798c56743,7712.79
0df3984f9dfb3d49ac6366acbd3bbb85,7709.6
7040e82f899a04d1b434b795a43b4617,7698.6
80e6699fe29150b372a0c8a1ebf7dcc8,7655.71
54965bbe3e4f07ae045b90b0b8541f52,7614.900000000001
e7df4cd29ab5abab70fb0783ddb53987,7579.0
b1a81260566c1bac3114a6d124413f27,7555.49
c60b801f2d52c7f7f91de00870882a75,7535.8
06df0c10d34e459d9672bc77388742eb,7525.0
33a6f4b1e7cdc205511e76ba1b6e0186,7517.33
0ea22c1cfbdc755f86b9b54b39c16043,7505.3
6973a06f484aacf400ece213dbf3d946,7493.5199999999995
0b35c634521043bf4b47e21547b99ab5,7455.25
81a1104df0f08b59c68aa5b03cfe398e,7444.780000000001
7b07b3c7487f0ea825fc6df75abd658b,7430.05
3db66a856d18a9cba7c9241fc5221c50,7397.6
93dc87703c046b603023e75222018b45,7383.35
4830e40640734fc1c52cd21127c341d4,7364.87
23d7c96d4a1160db1c726b248601b25a,7356.66
961dff0a659b4561334372337dd897d9,7297.0
86bb7c4b535e49a541baf3266b1c95b1,7284.599999999999
9d5a9018aee56acb367ba9c3f05d1d6a,7270.39
9d4db00d65d7760644ac0c14edb5fd86,7199.97
3078096983cf766a32a06257648502d1,7159.82
8b28d096634035667e8263d57ba3368c,7158.39
d03698c2efd04a549382afa6623e27fb,7158.03
ef506c96320abeedfb894c34db06f478,7157.78
aafe36600ce604f205b86b5084d3d767,7133.3
048c2757535328e0d7dac690ad3c0aae,7118.98
3c487ae8f8d7542beff5788e2e0aea83,7110.5
1c129092bf23f28a5930387c980c0dfc,7107.69
c864036feaab8c1659f65ea4faebe1da,7086.0
f1fd5ab1181f827ffad998c1a5de7d74,7045.99
9596c870880d900012f2e8e6e30d06d7,7037.2
4e17c65a516f69d023a2ae78b84f28d6,7023.86
dd7ddc04e1b6c2c614352b383efe2d36,6995.68
26d8a1c7c75d513045798992ead43aa2,6985.19
9b013e03b2ab786505a1d3b5c0756754,6984.91
17ca9b9e9b9ef8fdb529001b49ebb50f,6967.03
1da3aeb70d7989d1e6d9b0e887f97c23,6956.28
ca3bd7cd9f149df75950150d010fe4a2,6941.75
e3b4998c7a498169dc7bce44e6bb6277,6897.9
270297ead4c65a6cd2593960d2af6b21,6895.56
5f2684dab12e59f83bef73ae57724e45,6858.67
01cf7e3d21494c41fb86034f2e714fa1,6855.9400000000005
7901646fdd36a55f564ffaf2dbccaaf7,6808.34
0db783cfcd3b73998abc6e10e59a102f,6805.900000000001
87b740daf17b5d1be335a64164ec6842,6799.9400000000005
33dd941c27854f7625b968cc6195a552,6787.5
fcb5ace8bcc92f75707dc0f01a27d269,6766.5
abe021b01ba992245271b9aa422032df,6720.0
ea566164622c6b439516ab18062c42cd,6708.97
33a17d60c64393351ebf1ef860f4e0f2,6704.66
014c0679dd340a0e338872e7ec85666a,6700.0
aaed1309374718fdd995ee4c58c9dfcd,6697.400000000001
7b1222c3624aa89b9558b50a2594188c,6693.94
bbf9ad41dca6603e614efcdad7aab8c4,6648.0
054694fa03fe82cec4b7551487331d74,6646.1
cb8bcce248bb1fb274ba762d8b971456,6619.200000000001
31344c16881c08a8a72c6d2eb29918c1,6607.0
a2e874074c877c5a05abae80ad6e488f,6596.18
fffd5413c0700ac820c7069d66d98c89,6593.6
18a349e75d307f4b4cc646a691ed4216,6583.14
4371b634e0efc0e22b09b52907d9d469,6570.0
2089a6d640999f9b9141ac719b2af596,6484.44
6d803cb79cc31c41c4c789a75933b3c7,6478.1
af4a0e4cfe1d9c26b6712b1be25a72e5,6474.61
562fc2f2c2863ab7e79a9e4388a58a14,6451.86
36a968b544695394e4e9d7572688598f,6430.5
f80edd2c5aaa505cc4b0a3b219abf4b8,6430.0
066a6914e1ebf3ea95a216c73a986b91,6429.570000000001
17306570e772e7718c92a562d33f5f1d,6424.9
a00824eb9093d40e589b940ec45c4eb0,6399.98
2b1a40c1daabc6ca280c4b815c101841,6386.82
397c4d0c005b6f41f90098ac724e28cb,6378.0
a49928bcdf77c55c6d6e05e09a9b4ca5,6369.6
b347677812ea483b0f528eaf8cbc09b7,6352.99
257e61d3251fb5efb9daadddbc2cf7ca,6342.0
b2ac621f0d0322434d04a12b078b9369,6340.8
972d0f9cf61b499a4812cf0bfa3ad3c4,6335.97
6a51fc556dab5f766ced6fbc860bc613,6333.37
42bde9fef835393bb8a8849cb6b7f245,6325.0
4e7c18b98d84e05cbae3ff0ff03846c2,6309.2
0873d9f8f36123f8d910f4760e788cfb,6298.6900000000005
4aba391bc3b88717ce08eb11e44937b2,6282.88
f27e33c6d29b5138fa9967bcd445b6d5,6266.7
8476243f92442881ddd5b578975cf115,6261.0
cbd996ad3c1b7dc71fd0e5f5df9087e2,6257.69
512d298ac2a96d1931b6bd30aa21f61d,6253.24
8a432f4e5b471f8da497d7dc517666e2,6252.0
6c177e38df6d3f34182b1f1d427231bf,6231.0
259f7b5e6e482c230e5bfaa670b6bb8f,6211.77
b410bdd36d5db7a65dcd42b7ead933b8,6205.0
8648b1e89e9b349e32d3741b30ec737e,6191.2
54065e9aef7e9e9c2dc23b7594db021a,6164.0
725c32fa80c2faacc4fc88450d27314e,6136.87
ff4ea69c2a729e83e63c7579e4ef8170,6118.0
e333046ce6517bd8bb510291d44f0130,6089.0
058fd0aa2bfdb2274e05e1ae971dabb6,6087.0
d6b664fa0667064c6d76394e7848d790,6080.0
5b67882648febfb6e1225e6ad7164f6b,6021.52
e5a3438891c0bfdb9394643f95273d8e,5998.0599999999995
b1fc4f64df5a0e8b6913ab38803c57a9,5973.95
a420f60ff1aa9acc80d0e42959f2b313,5966.0
dd55f1bb788714a40e7954c3be6df745,5929.48
87e24fc7052259b1f7f607d61c10d8be,5924.6900000000005
cee48807215b30a12ca2ca10ffb5f250,5923.14
52d76513f0c4d97f3b99570e2c94ee31,5903.5199999999995
ebd2d60905fb58271facef5596b620d3,5902.95
0bae85eb84b9fb3bd773911e89288d54,5896.45
6fd52c528dcb38be2eea044946b811f8,5889.54
b3b17aab11f273023a5f22ca52e1eb70,5867.0
5656537e588803a555b8eb41f07a944b,5837.96
d51e0a403fe2e689ece6c73359d96e12,5832.0
08633c14ef2db992c11f840f04fad4cd,5814.2
c26a2be5b53b7db6b276280da212a779,5786.0
3bb548e3cb7f70f28e3f11ee9dce0e59,5767.76
2dee2ce60de9709b1a24083217181a1f,5742.8
7722b1df1b0e383e000397b2c11e3e19,5710.83
e0a366315b1b726b6c7832d664c0f530,5710.29
6c7d50c24b3ccd2fd83b44d8bb34e073,5694.75
e96498ed8daaa3e9c23f7a62da76591c,5654.2
b92e3c8f9738272ff7c59e111e108d7c,5593.09
bd0389da23d89b726abf911cccc54596,5590.860000000001
0432ead42b6c8a0bdf68154add917fdf,5583.6
a63bfbaa882c8f4542891b4e2246cc7f,5583.0
63b464dbf392c7b80d12d932fa7cafed,5578.0
dbb9b48c841a0e39e21f98e1a6b2ec3e,5573.36
02f623a8eb246f3c5f7c2f96462654e6,5563.0
ade45994b717ccee333492330fbf037b,5562.0
4c03b9dd4c11ee2cb35c96c49efc9420,5560.9
1127b7f2594683f2510f1c2c834a486b,5559.36
381c83fdca332ea6afd896da20bf6e4a,5544.9
b8630e1121437d41cb08e3c749c2c2e2,5530.0
8e6cc767478edae941d9bd9eb778d77a,5486.05
db2956745b3a8e9f3785c99f34b5d25e,5468.0
fdb9095204a334cd8872252ffec6f2db,5461.0
750303a20e9c56b2a6bc45cdce0b897d,5458.7
d624126b9206f595fb3fbb6ba03b28a8,5446.6
784ba75dd9d20200c4caed3d7a77141a,5406.349999999999
b18dc380845b24038cfc48006478f099,5398.349999999999
bd4889b5e9133b35b66e42a8665cea5c,5397.72
32b8764b4ef628b53608fc34011fcc13,5321.0
aac29b1b99776be73c3049939652091d,5300.900000000001
640e21a7d01df7614a3b4923e990d40c,5289.57
ececbfcff9804a2d6b40f589df8eef2b,5257.99
febab0275244b9a49a623f0bd613ca2f,5220.26
ad781527c93d00d89a11eecd9dcad7c1,5219.68
5d0363b33554b373851fc1622e4d5f3c,5218.2
0691148aee60ca47977c187804f935ae,5211.32
9baf5cb77970f539089d09a38bcec5c3,5180.75
ff1fb4c404b2efe68b03350a8dc24122,5178.0
8a32e327fe2c1b3511609d81aaf9f042,5113.45
cc63f0dd2acba93ffed4fe9f8e0321fa,5105.16
b19f3ca2ea475913750f25a5c37c8d8f,5097.53
7a241947449cc45dbfda4f9d0798d9d0,5054.89
609e1a9a6c2539919b8205cf7c4e6ff0,5038.76
903037660cf848a717166eb7a06d616e,5031.55
5b925e1d006e9476d738aa200751b73b,5012.5
bacb1f0ed56ad24198f5810d2b3fe9a5,4992.66
7008613ea464bad5cb9b83456e1e6a8f,4990.4
403aa86912527d730337ffcb0fb096ab,4989.91
52f976b17ea7f2f087f56dcc419328f6,4980.0
02d35243ea2e497335cd0f076b45675d,4957.0
dfc5fb7259bb2b599ca565e6e9448f0f,4949.67
d98eec89afa3380e14463da2aabaea72,4938.99
679769a98cfcc6da877c8486ff1c13f3,4935.0
fa1a9dec3a9940c072684a46728bf1fc,4922.7
516e7738bd8f735ac19a010ee5450d8d,4908.19
822b63912576852aea9a8436d72317b7,4905.6900000000005
2c9e548be18521d1c43cde1c582c6de8,4894.65
dee656f0f566ed1aa85bd137c943f08f,4865.61
688756f717c462a206ad854c5027a64a,4861.71
58f1a6197ed863543e0136bdedb3fce2,4859.0
1da366cade6d8276e7d8beea7af5d4bf,4840.0
d9bd94811c3338dceb4181f3dbc0c73e,4829.36
e2aee0892199b1d92530e371abd825bf,4823.08
31ae0774c17fabd06ff707cc5bde005f,4819.9
67bf6941ba2f1fa1d02c375766bc3e53,4813.0
67883baaae6134ee81b271a542613728,4804.9
e5e33c0d8e7e002f398f5dc4cbbb338f,4803.25
30829ded4523ab9224b93bc49a62c95f,4799.93
f6122bc84774df1b372bdb3bb88ddb9f,4799.87
989becdce12ebc39863c2bceab6f3ca1,4792.99
f12ff17ad8bbf01ec5c33b17e506649b,4790.0
822bad9bc42b51213ba522fe87b7ab5d,4755.0
0bf0150d5b9d60d9cd2906003332f085,4738.6
0cbcee27c791afa0cdcb08587a2013a8,4738.15
cc3d14116804f7209f3884f6367f1152,4705.8
c004e5ea15737026cecaee0447e00b75,4700.0
6fa9202c10491e472dffd59a3e82b2a3,4676.16
5bffbafbb22daf6d3bfc216a46db8708,4674.78
099095b050cfe8eb1ddff5317587e96e,4673.85
e8b4225284fbb02d16f200513f1f395d,4666.72
3340ef1913fb70d28420f6ceb685c339,4664.0
34056b8b55c1775a22af2331670a799c,4610.2
b14db04aa7881970e83ffa9426897925,4609.5
92eb0f42c21942b6552362b9b114707d,4572.87
f84a00e60c73a49e7e851c9bdca3a5bb,4557.54
d13e50eaa47b4cbe9eb81465865d8cfc,4555.84
23c38debaffe4a25a30fdbd9b586a13f,4528.22
751bdc4d83a466c7206cd42e8f426b03,4521.46
376a891762bbdecbc02b4b6adec3fdda,4519.26
e9c6969d40e6a3d2d0f90013165c2b98,4515.98
11305281b50fff20ae8bb473f8e11876,4514.56
455c5640e8c5bd1b2ee85c0158f85727,4499.7
503c1de08ae81a2d86f17951b204db55,4480.99
52ac6f920b7280e4c6d30dd94de6259b,4467.400000000001
575df70bde3f9f2b30bf8d2e9910d725,4459.4
7bac63f6603d382cc8d0832eb6c100a8,4455.97
37515688008a7a40ac93e3b2e4ab203f,4441.4
94e93ce877be27a515118dbfd2c2be41,4407.17
6f892e20a171e98efe17fdb971ff319b,4396.5
ea67327e24487bdfac5fbfa37ea124df,4396.18
080102cd0a76b09e0dcf55fcacc60e05,4391.85
062ce95fa2ad4dfaedfc79260130565f,4380.7
b4ffb71f0cb1b1c3d63fad021ecf93e1,4372.83
3ade81dab5a172b88e1871c28ae05260,4348.7
2e3be8a987a30d7544dbbda6861cc14e,4340.85
ba143b05f0110f0dc71ad71b4466ce92,4337.72
4bf2f4ee540798a61f9636d12cd9cc80,4316.56
91f848e9f4be368f4318775aac733370,4309.54
282f23a9769b2690c5dda22e316f9941,4307.6
d566c37fa119d5e66c4e9052e83ee4ea,4293.5
e06f09ec0a4aca210779cf1cfc63cf19,4292.79
817245bcc3badd82bbd222e0366951a6,4291.400000000001
ce69a8021d18961dd2a40269b7c2c293,4290.2300000000005
